docent aan academie	docent aan academie	docent	docent	11022	33.33
assistent bij het hoofdbestuur van de post en telegrafie	assistent bij het hoofd_bestuur van de post en telegrafie	assistent	assistent	37010	60.66
borstelmaker	borstel_maker	borstelmaker	borstel_maker	94230	56.97
machinewachter bij de staatsspoorwegen	machine_wachter bij de staats_spoor_weg	machinewachter	machine_wachter	84100	66.2
schilder	schilder	schilder	schilder	93120	57.72
koopman in wollen diensten	koopman in wollen dienst	koopman	koopman	41025	63.06
chef bij de drukkerij van de nrc	chef bij de drukkerij van de nrc	chef	chef	22690	57.72
reiziger in suikerwerken	reiziger in suiker_werken	reiziger	reiziger	43220	73.55
private	privaat	private	private	-1	NA
klerk bij het provinciaal gouvernement	klerk bij het provinciaal gouvernement	klerk	klerk	31090	80.98
eerste verificateur	eerste verificateur	verificateur	verificateur	31030	69.38
leider bij een kledingmagazijn	leider bij een kleding_magazijn	leider	leider	21340	72.66
boekhouder bij een rederij	boekhouder bij een rederij	boekhouder	boekhouder	33110	78.26
agent van kazernering	agent van kazerne_ring	agent	agent	58225	58.36
employé bij een ziekenzaal	employé bij een ziekenzaal	employé	employé	59940	54.99
machinist op een lift	machinist op een lift	machinist	machinist	97920	51.18
fabrikant in houden werken	fabrikant in in_houden werken	fabrikant	fabrikant	21110	84.88
commies bij het entrepot	commies bij het entrepot	commies	commies	36090	58.52
veevoederfabrikant	vee_voeder_fabrikant	veevoederfabrikant	veevoederfabrikant	21110	84.88
commissaris bij de steigerschuiten	commissaris bij de steiger_schuit	commissaris	commissaris	31090	80.98
conciërge bij een kweekschool	conciërge bij een kweek_school	conciërge	conciërge	55130	67.62
meesterknecht bij een molen	meester_knecht bij een molen	meesterknecht	meester_knecht	77120	56.18
luitenant generaal	luitenant generaal	luitenant	luitenant	58320	95.41
modiste	modiste	modiste	modiste	79510	50.9
stoker bij een rijksboot	stoker bij een rijk_boot	stoker	stoker	98220	61.58
visiteur bij de rijksmiddelen	visiteur bij de rijk_middel	visiteur	visiteur	31030	69.38
propagandist	propagandist	propagandist	propagandist	15960	80.5
korporaal bij de nationale militie	korporaal bij de nationaal militie	korporaal	korporaal	58330	61.68
botermaker bij een kaasfabriek	boter_maker bij een kaas_fabriek	botermaker	boter_maker	77530	58.49
oud controleur	oud controleur	controleur	controleur	94980	75.19
vuilverbrander	vuilverbrander	vuilverbrander	vuilverbrander	96990	58.13
telegrafist	telegrafist	telegrafist	telegrafist	38040	69.15
winkelier in tabak en wijnen	winkelier in tabak en wijn	winkelier	winkelier	41030	57.59
chauffeur bij een ijscentrale	chauffeur bij een ijs_centrale	chauffeur	chauffeur	98500	61.09
werktuigkundige bij de indische spoorwegen	werktuigkundige bij de Indisch spoor_weg	werktuigkundige	werktuigkundige	3510	75.59
matroos bij het koninklijk instituut	matroos bij het koninklijk instituut	matroos	matroos	98135	52.91
assistent magazijnbeheerder	assistent magazijn_beheerder	assistent	assistent	39140	67.3
kachelmakersgezel	kachel_maker_gezel	kachelmakersgezel	kachelmakersgezel	83190	55.31
wachtmeester bij het leger	wachtmeester bij het leger	wachtmeester	wachtmeester	58330	61.68
employé bij een hypotheekbureau	employé bij een hypotheek_bureau	employé	employé	33940	70.19
beheerder bij een zuivelfabriek	beheerder bij een zuivel_fabriek	beheerder	beheerder	21220	74.73
subontvanger bij de indirecte belastingen	sub_ontvanger bij de indirect belasting	subontvanger	sub_ontvanger	31020	90.51
eerste bediende bij de geldkamer	eerste bediende bij de geld_kamer	bediende	bediende	39310	69.59
hulpwachteres	hulpwachteres	hulpwachteres	hulpwachteres	98990	53.99
dienaar bij het vredegerecht	dienaar bij het vrede_gerecht	dienaar	dienaar	58220	54.83
zaalchef	zaal_chef	zaalchef	zaalchef	22610	62.77
sergeant bij de infanterie van het oost-indisch leger	sergeant bij de infanterie van het oost-indisch leger	sergeant	sergeant	58330	61.68
tabakswinkelier	tabak_winkelier	tabakswinkelier	tabak_winkelier	41030	57.59
figurist	figurist	figurist	figurist	16120	67.33
baas van een ijzerpark	baas van een ijzer_park	baas	baas	22000	68.72
directeur bij een nederlandse maatschappij tot algemene dienstverrichting	directeur bij een Nederlands maatschappij tot algemeen dienst_verrichting	directeur	directeur	21110	84.88
secretaris bij een gezantschap	secretaris bij een gezantschap	secretaris	secretaris	20210	87.77
handelsinspecteur bij een zuivelbedrijf	handel_inspecteur bij een zuivel_bedrijf	handelsinspecteur	handel_inspecteur	21320	72.44
adjunct accountant bij het directoraat van de prijzen	adjunct accountant bij het directoraat van de prijs	accountant	accountant	11010	77.81
handlanger bij een cokesfabriek	handlanger bij een cokesfabriek	handlanger	handlanger	99930	55.31
opperstuurman bij een korvet	opperst_uur_man bij een korvet	opperstuurman	opperst_uur_man	58330	61.68
hoofdambtenaar bij het rijksschooltoezicht	hoofd_ambtenaar bij het rijk_school_toezicht	hoofdambtenaar	hoofd_ambtenaar	13950	81.63
essayeur	essayeur	essayeur	essayeur	44330	72.37
tweede stadsheelmeester	tweede stads_heel_meester	stadsheelmeester	stads_heel_meester	6105	92.87
koopman van vlees en vetten	koopman van vlees en vet	koopman	koopman	41025	63.06
chef bij een tribunaal	chef bij een tribunaal	chef	chef	22190	88.55
oppasser bij de wapenkamer	oppasser bij de wapen_kamer	oppasser	oppasser	58340	52.11
ambtenaar bij het passagebureau	ambtenaar bij het passage_bureau	ambtenaar	ambtenaar	39990	71.19
kantoorbediende bij een herenconfectiezaak	kantoorbediende bij een herenconfectiezaak	kantoorbediende	kantoorbediende	39310	69.59
loodzetter	loodzetter	loodzetter	loodzetter	92120	61.68
directeur bij de gemeentetram	directeur bij de gemeente_tram	directeur	directeur	21960	84.88
collecteur	collecteur	collecteur	collecteur	31020	90.51
adjunct inspecteur bij de staatsspoorwegen	adjunct inspecteur bij de staats_spoor_weg	inspecteur	inspecteur	22240	72.48
assistent bij de octrooiraad	assistent bij de octrooi_raad	assistent	assistent	31090	80.98
huisknecht bij een hotel	huisknecht bij een hotel	huisknecht	huisknecht	54055	41.45
directeur bij een sportblad	directeur bij een sport_blad	directeur	directeur	21110	84.88
winkelier in petten	winkelier in pet	winkelier	winkelier	41030	57.59
handlanger bij de gemeentewerken	handlanger bij de gemeente_werk	handlanger	handlanger	99910	57.34
geagreëerde bij de rijksaccijnzen	geagreëerde bij de rijk_accijns	geagreëerde	geagreëerde	31030	69.38
machinist bij een watertoren	machinist bij een water_toren	machinist	machinist	96910	60.66
werker bij een gasfabriek	werker bij een gas_fabriek	werker	werker	99930	55.31
kapitein bij een stoomschip	kapitein bij een stoom_schip	kapitein	kapitein	4217	49.81
chef bij een tricotagefabriek	chef bij een tricotagefabriek	chef	chef	22670	66.93
magazijnmeester bij de defensie	magazijn_meester bij de defensie	magazijnmeester	magazijn_meester	39140	67.3
marinier tweede klasse	marinier tweede klasse	marinier	marinier	58340	52.11
voorzitter van een waterschap	voorzitter van een waterschap	voorzitter	voorzitter	20110	93.36
technisch opzichter bij publieke werken	technisch opzichter bij publiek werk	opzichter	opzichter	3340	82.58
directeur bij een levensmiddelenbedrijf	directeur bij een leven_middel_bedrijf	directeur	directeur	21110	84.88
stoker bij een stoomgemaal	stoker bij een stoom_gemaal	stoker	stoker	96930	58.13
ambtenaar administratie bij de directe belastingen	ambtenaar administratie bij de direct belasting	ambtenaar	ambtenaar	31030	69.38
knecht bij de landsmagazijnen	knecht bij de land_magazijn	knecht	knecht	97145	56.66
tapijtdrukker	tapijt_drukker	tapijtdrukker	tapijt_drukker	75690	58.68
chef trambestuurder	chef tram_bestuurder	chef	chef	98520	54
koopvrouw in turf en hout	koop_vrouw in turf en hout	koopvrouw	koop_vrouw	41025	63.06
gepensioneerd tamboer bij de koninklijke marine	gepensioneerd tam_boer bij de koninklijk marine	tamboer	tam_boer	17140	63.79
schipper bij een rijksvaartuig	schipper bij een rijk_vaartuig	schipper	schipper	4217	49.81
onderwijzeres in de godsdienst	onderwijzeres in de godsdienst	onderwijzeres	onderwijzeres	13290	85.23
ondermachinist bij de nederlandse spoorwegen	onder_machinist bij de Nederlands spoor_weg	ondermachinist	onder_machinist	98340	62.84
gepensioneerd jager	gepensioneerd jager	jager	jager	64960	51.41
assistent veenmeester	assistent veen_meester	assistent	assistent	62970	49.47
winkelier in horlogeglazen	winkelier in horloge_glas	winkelier	winkelier	41030	57.59
directeur bij een rijksproefstation voor zaadcontrole	directeur bij een rijksproefstation voor zaad_controle	directeur	directeur	21110	84.88
bode bij de drenkeling maatschappij	bode bij de drenkeling maatschappij	bode	bode	37040	55.72
baas bij een pannenfabriek	baas bij een pan_fabriek	baas	baas	22650	68.58
winkelier in verband	winkelier in verband	winkelier	winkelier	41030	57.59
adjunct directeur bij een middenstandsbank	adjunct directeur bij een middenstand_bank	directeur	directeur	21950	80.54
typograaf op de grote vaart	typograaf op de groot vaart	typograaf	typograaf	92110	67.59
gepensioneerd officier	gepensioneerd officier	officier	officier	58320	95.41
employé bij het stedelijke loodswezen	employé bij het stedelijk lood_wezen	employé	employé	39990	71.19
houdster van een boerderij	houden_ster van een boerderij	houdster	houden_ster	61110	49.91
controleur turbine instellingen bij het gemeentelijk electriciteitsbedrijf	controleur turbine instellingen bij het gemeentelijk electriciteit_bedrijf	controleur	controleur	94980	75.19
exporthandelaar in bloembollen	export_handelaar in bloem_bollen	exporthandelaar	export_handelaar	41020	81.33
plantsoenwerker bij openbare werken	plantsoen_werker bij openbaar werk	plantsoenwerker	plantsoen_werker	62740	53.25
agent bij een zaadhandel	agent bij een zaad_handel	agent	agent	43230	66.45
fabrikant van neteldoek	fabrikant van neteldoek	fabrikant	fabrikant	21110	84.88
monteur bij de gsf maatschappij	monteur bij de gsf maatschappij	monteur	monteur	84100	66.2
koopman in bouwmaterialen	koopman in bouwmateriaal	koopman	koopman	41025	63.06
meester wagenmaker	meester wagen_maker	meester	meester	81925	54.61
controleur bij een mijn	controleur bij een mijn	controleur	controleur	94980	75.19
winkeljuffrouw bij een banketbakkerij	winkel_juffrouw bij een banket_bakkerij	winkeljuffrouw	winkel_juffrouw	45130	58.02
militair bij de kustwacht	militair bij de kust_wacht	militair	militair	58300	59.45
opperstuurman bij de marine	opperst_uur_man bij de marine	opperstuurman	opperst_uur_man	4230	66.7
aangestelde te paard bij de accijnzen	aangesteld te paard bij de accijns	aangestelde	aangesteld	31020	90.51
fabrikant van lampenkousen	fabrikant van lamp_kous	fabrikant	fabrikant	21110	84.88
kapitein bij het garnizoen	kapitein bij het garnizoen	kapitein	kapitein	58320	95.41
exploitant van een banketbakkerij	exploitant van een banket_bakkerij	exploitant	exploitant	77630	70.12
ambtenaar bij het gewestelijke bestuur	ambtenaar bij het gewestelijk bestuur	ambtenaar	ambtenaar	31090	80.98
employé bij de oranje-nassaumijnen	employé bij de oranje-nassaumijnen	employé	employé	39990	71.19
oud rijksambtenaar	oud rijk_ambtenaar	rijksambtenaar	rijk_ambtenaar	30000	72.87
schrijfster	schrijfster	schrijfster	schrijfster	39320	69.05
officier superieur	officier superieur	officier	officier	58320	95.41
eerste schepen	eerste schepen	schepen	schepen	30000	72.87
opzichter van gevangenissen	opzichter van gevangenis	opzichter	opzichter	58930	64.16
ploegbaas	ploeg_baas	ploegbaas	ploeg_baas	22610	62.77
meester bij een glasfabriek	meester bij een glas_fabriek	meester	meester	99930	55.31
onderintendant tweede klasse	onder_intendant tweede klasse	onderintendant	onder_intendant	30000	72.87
fabrikant van kachelpolitoer	fabrikant van kachelpolitoer	fabrikant	fabrikant	21110	84.88
kapitein bij het korps	kapitein bij het korps	kapitein	kapitein	58320	95.41
leerling bontwerker	leerling bontwerker	bontwerker	bontwerker	79200	54.04
kolonel bij de huzaren	kolonel bij de huzaar	kolonel	kolonel	58320	95.41
bediende bij een hogere burgerschool	bediende bij een hoog burger_school	bediende	bediende	55130	67.62
assistent bankhouder bij een stadsbank van lening	assistent bank_houder bij een stad_bank van lening	assistent	assistent	33140	76.13
scheerster	scheren_ster	scheerster	scheerster	57030	59.34
employé bij het grootboek	employé bij het groot_boek	employé	employé	31030	69.38
chauffeur bij de rijkstelefoon	chauffeur bij de rijk_telefoon	chauffeur	chauffeur	98500	61.09
etaleur	etaleur	etaleur	etaleur	16250	75.44
bedrijfsleider bij een exportslachterij	bedrijf_leider bij een export_slachterij	bedrijfsleider	bedrijf_leider	21230	87.02
grossier in wijn en sterke dranken	gros_sier in wijn en sterk drank	grossier	gros_sier	41020	81.33
verbandmeester	verband_meester	verbandmeester	verbandmeester	59940	54.99
employé bij het rijksmagazijn van oorlog	employé bij het rijk_magazijn van oorlog	employé	employé	31090	80.98
kolonel generaal bij het nederlands-indisch leger	kolonel generaal bij het nederlands-indisch leger	kolonel	kolonel	58320	95.41
ondernemer van de openbare verkopingen	ondernemer van de openbaar verkopingen	ondernemer	ondernemer	21300	70.61
agent bij de politie en opzichter	agent bij de politie en opzichter	agent	agent	58220	54.83
verkoper in darmen en ingewanden	verkoper in darm en ingewand	verkoper	verkoper	45125	65.4
ritmeester bij de dragonders	rit_meester bij de dragonders	ritmeester	rit_meester	58320	95.41
hoofdcommies bij het departement van financiën	hoofd_commies bij het departement van financiën	hoofdcommies	hoofd_commies	31090	80.98
student in de bouwkunde	student in de bouw_kunde	student	student	2210	83.16
houtvester	houtvester	houtvester	houtvester	63220	55.15
employé bij een glasblazerij	employé bij een glasblazerij	employé	employé	89120	53.58
koopman gaardenier	koopman gaardenier	koopman	koopman	41025	63.06
waswerker	was_werker	waswerker	waswerker	56010	55.97
directeur bij de stadswaterwerken	directeur bij de stads_water_werk	directeur	directeur	20210	87.77
technisch bureauambtenaar	technisch bureau_ambtenaar	bureauambtenaar	bureau_ambtenaar	3200	76.18
adjunct commies bij de secretarie van het gouvernement	adjunct commies bij de secretarie van het gouvernement	commies	commies	31090	80.98
lid van de nationale conventie	lid van de nationaal conventie	lid	lid	20110	93.36
vertegenwoordiger bij apc	vertegenwoordiger bij apc	vertegenwoordiger	vertegenwoordiger	43200	73.55
aannemer van publieke werken	aannemer van publiek werk	aannemer	aannemer	21240	71.01
assistent machinist	assistent machinist	assistent	assistent	96910	60.66
chef loonadministratie	chef loon_administratie	chef	chef	22190	88.55
pikeur bij het kanaal	pikeur bij het kanaal	pikeur	pikeur	22690	57.72
opzichter machinist bij de hollandse spoorweg maatschappij	opzichter machinist bij de Hollands spoorweg maatschappij	opzichter	opzichter	98320	61.13
opzichter bij de openbare werken	opzichter bij de openbaar werk	opzichter	opzichter	22675	78.55
boekhouder bij een bank van lening	boekhouder bij een bank van lening	boekhouder	boekhouder	33110	78.26
venter in garen en band	venter in garen en band	venter	venter	45220	51.9
adjunct directeur bij een emaillefabriek	adjunct directeur bij een emaillefabriek	directeur	directeur	21110	84.88
oud heemraad bij de dijk	oud heemraad bij de dijk	heemraad	heemraad	20110	93.36
conducteur bij een rederij	conducteur bij een rederij	conducteur	conducteur	36090	58.52
onderbaas bij een aannemer van publieke werken	onder_baas bij een aannemer van publiek werk	onderbaas	onder_baas	22675	78.55
tweede luitenant bij de schutterij	tweede luitenant bij de schutterij	luitenant	luitenant	58320	95.41
voetbode	voet_bode	voetbode	voetbode	37040	55.72
timmerman bij de gemeentewerken	timmerman bij de gemeente_werk	timmerman	timmerman	95410	53.84
oud notaris	oud notaris	notaris	notaris	12310	99
melkmeter	melk_meter	melkmeter	melkmeter	99930	55.31
kleingarneerder bij een aardenwerkfabriek	kleingarneerder bij een aarde_werk_fabriek	kleingarneerder	kleingarneerder	89540	54.66
luitenant	luitenant	luitenant	luitenant	58320	95.41
assessor bij de burgemeester	assessor bij de burgemeester	assessor	assessor	20110	93.36
werman bij een kandijfabriek	werman bij een kan_dij_fabriek	werman	werman	99930	55.31
koksmaat bij een vrachtschip	kok_maat bij een vracht_schip	koksmaat	kok_maat	53190	57.75
